Date,Month,Day_of_Year,Week_of_Year,Temperature,Humidity,Rainfall_mm,NDVI,Vector_Density,Livestock_Density,Hosp_Bed_Occupancy,Vax_Coverage,Med_Supply_Index,Sanitation_Index,Healthcare_Worker_Ratio,Transit_Usage,Travel_Index,Mass_Gathering,Search_Volume,Social_Sentiment,Clinic_Visit_Surge,Cases_Lag_7,Cases_Lag_14,Cases_Roll_Avg_7,Cases_Roll_Avg_14,Cases_Roll_Avg_30,Cases_Growth_Rate_7d,Cases_Growth_Rate_14d,Case_Count,Outbreak_Label,Risk_Level
2024-01-14,1,14,2,20.08,41.59,0.0,0.322,0.05,641.0,44.15,0.758,0.613,0.641,1.67,0.782,0.791,0,88,0.311,0.638,16,11,12.43,13.14,12.83,-0.125,0.2727,14,0,Low
2024-01-15,1,15,3,21.08,40.07,0.0,0.355,0.021,513.0,82.98,0.72,0.779,0.556,2.58,0.702,0.806,0,105,0.565,0.972,12,19,12.86,12.86,12.93,0.25,-0.2105,15,0,Low
2024-01-16,1,16,3,18.61,40.09,1.22,0.374,0.113,640.0,72.3,0.748,0.697,0.586,2.86,0.843,0.864,0,93,0.401,1.659,10,13,13.57,13.0,12.8,0.5,0.1538,15,0,Low
2024-01-17,1,17,3,20.45,29.12,0.0,0.311,0.069,540.0,69.42,0.723,0.686,0.719,1.99,0.518,0.881,0,108,0.069,0.743,13,13,13.57,13.0,12.97,0.0,0.0,13,0,Low
2024-01-18,1,18,3,18.59,36.67,0.0,0.237,0.087,560.0,81.84,0.72,0.661,0.739,2.25,0.613,0.885,0,110,0.308,0.536,16,10,13.29,13.29,13.17,-0.125,0.4,14,0,Low
2024-01-19,1,19,3,18.9,40.08,0.0,0.28,0.052,575.0,89.29,0.681,0.689,0.449,2.73,0.596,0.832,0,101,0.564,1.356,13,13,14.43,13.86,13.53,0.6154,0.6154,21,1,High
2024-01-20,1,20,3,17.34,40.04,0.0,0.248,0.16,402.0,76.86,0.72,0.811,0.608,2.84,0.79,0.608,0,89,0.294,1.112,9,13,14.29,13.5,13.27,-0.1111,-0.3846,8,0,Low
2024-01-21,1,21,3,18.33,32.48,0.0,0.254,0.067,525.0,88.09,0.762,0.732,0.804,3.14,0.748,0.702,0,110,0.175,1.074,14,16,14.86,13.64,13.2,0.2857,0.125,18,0,Medium
2024-01-22,1,22,4,17.5,45.81,0.04,0.268,0.081,401.0,56.47,0.723,0.626,0.634,2.27,0.682,0.888,0,99,0.665,0.91,15,12,15.43,14.14,13.47,0.2667,0.5833,19,0,Medium
2024-01-23,1,23,4,18.29,32.59,0.0,0.26,0.119,477.0,78.66,0.742,0.802,0.601,2.17,0.683,0.977,0,118,0.155,1.057,15,10,15.29,14.43,13.57,-0.0667,0.4,14,0,Low
2024-01-24,1,24,4,22.38,43.18,0.0,0.282,0.043,551.0,70.68,0.742,0.858,0.692,3.16,0.477,0.539,0,91,0.309,1.013,13,13,14.57,14.07,13.5,-0.3846,-0.3846,8,0,Low
2024-01-25,1,25,4,18.41,39.51,0.0,0.283,0.027,418.0,64.12,0.692,0.76,0.615,2.2,0.765,0.768,0,95,0.239,1.328,14,16,15.29,14.29,13.7,0.3571,0.1875,19,0,Medium
2024-01-26,1,26,4,25.61,32.66,0.0,0.242,0.147,545.0,52.71,0.748,0.791,0.65,2.7,0.768,0.656,0,103,0.468,1.229,21,13,13.86,14.14,13.6,-0.4762,-0.1538,11,0,Low
2024-01-27,1,27,4,21.38,46.79,0.0,0.263,0.085,380.0,78.12,0.713,0.818,0.585,3.37,0.994,0.613,0,89,0.437,1.151,8,9,14.43,14.36,13.57,0.5,0.3333,12,0,Low
2024-01-28,1,28,4,20.8,28.58,0.0,0.21,0.059,591.0,80.75,0.715,0.587,0.614,2.8,0.721,0.753,0,109,0.189,0.829,18,14,14.43,14.64,13.7,0.0,0.2857,18,0,Medium
2024-01-29,1,29,5,18.76,40.86,2.17,0.297,0.148,447.0,85.42,0.786,0.869,0.63,2.81,0.745,0.803,0,119,0.224,1.057,19,15,13.29,14.36,13.7,-0.4211,-0.2667,11,0,Low
2024-01-30,1,30,5,21.93,40.96,0.0,0.197,0.069,418.0,83.76,0.741,0.808,0.661,3.01,0.722,0.505,0,104,0.375,0.846,14,15,12.43,13.86,13.6,-0.4286,-0.4667,8,0,Low
2024-01-31,1,31,5,19.43,30.55,0.0,0.279,0.086,385.0,64.28,0.705,0.759,0.57,2.71,0.545,0.89,0,100,0.389,1.307,8,13,13.29,13.93,13.43,0.75,0.0769,14,0,Low
2024-02-01,2,32,5,20.88,42.56,0.0,0.14,0.06,454.0,84.91,0.726,0.71,0.568,2.82,0.837,0.407,0,108,0.309,0.821,19,14,12.14,13.71,13.37,-0.4211,-0.2143,11,0,Low
2024-02-02,2,33,5,25.81,32.33,0.0,0.189,0.144,347.0,85.96,0.725,0.613,0.465,2.36,0.642,0.302,0,86,0.295,0.966,11,21,12.29,13.07,13.33,0.0909,-0.4286,12,0,Low
2024-02-03,2,34,5,20.55,35.2,0.0,0.185,0.169,456.0,69.4,0.775,0.693,0.573,2.96,0.621,0.442,0,106,0.129,0.728,12,8,11.71,13.07,13.27,-0.3333,0.0,8,0,Low
2024-02-04,2,35,5,23.1,34.68,0.19,0.21,0.028,588.0,72.28,0.726,0.756,0.667,2.67,0.63,0.4,0,84,0.683,0.875,18,18,10.29,12.36,13.1,-0.5556,-0.5556,8,0,Low
2024-02-05,2,36,6,19.46,31.96,0.0,0.234,0.106,485.0,62.66,0.791,0.632,0.632,1.91,0.64,0.411,0,78,0.465,0.873,11,19,10.0,11.64,12.97,-0.1818,-0.5263,9,0,Low
2024-02-06,2,37,6,20.86,37.28,0.0,0.122,0.147,406.0,86.81,0.686,0.714,0.53,2.6,0.577,0.483,0,116,0.351,0.962,8,14,10.43,11.43,12.8,0.375,-0.2143,11,0,Low
2024-02-07,2,38,6,24.53,36.84,0.0,0.124,0.102,518.0,56.88,0.724,0.625,0.467,1.63,0.682,0.207,0,93,0.526,0.775,14,8,9.86,11.57,12.73,-0.2857,0.25,10,0,Low
2024-02-08,2,39,6,19.81,21.26,0.0,0.103,0.043,511.0,77.35,0.703,0.689,0.59,2.79,0.636,0.207,0,103,0.313,1.304,11,19,9.43,10.79,12.67,-0.2727,-0.5789,8,0,Low
2024-02-09,2,40,6,24.75,39.26,0.0,0.234,0.145,657.0,66.03,0.711,0.612,0.665,2.41,0.623,0.456,0,109,0.203,0.953,12,11,8.86,10.57,12.5,-0.3333,-0.2727,8,0,Low
2024-02-10,2,41,6,22.62,21.14,0.0,0.177,0.163,563.0,60.92,0.712,0.603,0.566,3.26,0.723,0.409,0,96,0.412,0.867,8,12,8.86,10.29,12.23,0.0,-0.3333,8,0,Low
2024-02-11,2,42,6,20.15,37.0,0.0,0.103,0.145,524.0,53.25,0.705,0.747,0.499,2.7,0.661,0.471,0,95,0.375,1.192,8,18,8.86,9.57,12.07,0.0,-0.5556,8,0,Low
2024-02-12,2,43,7,22.62,37.26,0.0,0.129,0.131,572.0,69.85,0.778,0.674,0.559,2.87,0.567,0.125,0,95,0.653,1.541,9,11,8.43,9.21,11.97,-0.3333,-0.4545,6,0,Low
2024-02-13,2,44,7,23.37,23.66,0.0,0.205,0.122,489.0,59.35,0.769,0.681,0.623,2.08,0.535,0.351,0,101,0.217,0.899,11,8,7.71,9.07,11.7,-0.4545,-0.25,6,0,Low
2024-02-14,2,45,7,22.75,27.46,0.0,0.127,0.069,494.0,72.56,0.739,0.669,0.687,2.77,0.665,0.158,0,108,0.177,0.939,10,14,7.14,8.5,11.4,-0.4,-0.5714,6,0,Low
2024-02-15,2,46,7,18.45,23.01,0.0,0.118,0.143,633.0,89.69,0.713,0.938,0.582,2.24,0.538,0.302,0,93,0.728,0.815,8,11,7.14,8.29,11.17,0.0,-0.2727,8,0,Low
2024-02-16,2,47,7,20.22,28.08,0.0,0.091,0.142,369.0,74.0,0.707,0.769,0.674,2.94,0.527,0.162,0,93,0.563,1.166,8,12,6.57,7.71,10.87,-0.5,-0.6667,4,0,Low
2024-02-17,2,48,7,21.26,27.26,0.0,0.073,0.049,577.0,91.97,0.75,0.777,0.666,2.05,0.529,0.151,0,108,0.465,1.239,8,8,6.43,7.64,10.63,-0.125,-0.125,7,0,Low
2024-02-18,2,49,7,21.7,33.53,0.0,0.179,0.127,491.0,62.18,0.737,0.658,0.518,2.54,0.688,0.105,0,114,0.227,1.1856,8,8,6.0,7.43,10.1,-0.375,-0.375,5,0,Low
2024-02-19,2,50,8,23.17,36.46,0.0,0.198,0.148,477.0,59.19,0.724,0.76,0.688,2.04,0.829,0.352,0,144,0.425,1.068,6,9,5.86,7.14,10.0,-0.1667,-0.4444,5,0,Low
2024-02-20,2,51,8,22.38,36.73,0.0,0.06,0.156,456.0,61.73,0.744,0.702,0.621,2.55,0.702,0.244,0,136,0.118,1.3596,6,11,29.0,18.36,15.0,27.0,14.2727,168,1,Critical
2024-02-21,2,52,8,19.45,24.75,0.0,0.174,0.096,512.0,71.35,0.755,0.657,0.516,3.31,0.783,0.142,0,100,0.258,1.185,6,10,32.29,19.71,15.33,3.8333,1.9,29,1,High
2024-02-22,2,53,8,22.97,26.64,0.0,0.075,0.072,497.0,99.0,0.724,0.874,0.723,2.79,0.64,0.229,0,106,0.141,1.389,8,8,35.14,21.14,15.8,2.5,2.5,28,1,High
2024-02-23,2,54,8,23.53,20.0,0.0,0.121,0.093,467.0,55.38,0.705,0.766,0.591,2.49,0.671,0.168,0,108,0.214,0.854,4,8,39.0,22.79,16.57,6.75,2.875,31,1,High
2024-02-24,2,55,8,23.52,22.64,0.0,0.16,0.067,444.0,78.2,0.69,0.762,0.464,1.52,0.898,0.477,0,100,0.136,1.213,7,8,42.57,24.5,17.0,3.5714,3.0,32,1,High
2024-02-25,2,56,8,24.67,33.06,0.0,0.077,0.121,348.0,65.0,0.737,0.642,0.551,2.29,0.774,0.228,0,102,0.475,1.026,5,8,46.29,26.14,17.67,5.2,2.875,31,1,High
2024-02-26,2,57,9,24.27,36.77,1.02,0.064,0.121,442.0,69.76,0.795,0.618,0.533,2.69,0.791,0.234,1,105,0.672,0.566,5,6,55.57,30.71,19.6,13.0,10.6667,70,1,Critical
2024-02-27,2,58,9,23.63,20.0,3.1,0.115,0.247,459.0,59.42,0.697,0.715,0.552,2.3,0.61,0.436,0,97,0.526,1.381,168,6,37.29,33.14,20.33,-0.7619,5.6667,40,1,High
2024-02-28,2,59,9,22.67,23.16,0.0,0.05,0.158,512.0,80.79,0.763,0.674,0.569,3.07,0.649,0.359,0,104,0.485,1.074,29,6,37.29,34.79,20.93,0.0,3.8333,29,1,Medium
2024-02-29,2,60,9,19.59,26.39,0.0,0.124,0.148,657.0,71.56,0.71,0.769,0.582,2.53,0.711,0.384,0,92,0.289,1.152,28,8,37.14,36.14,21.57,-0.0357,2.375,27,1,Medium
2024-03-01,3,61,9,23.88,28.07,0.0,0.069,0.143,451.0,82.87,0.716,0.774,0.579,2.93,0.559,0.354,0,88,0.385,1.237,31,4,35.43,37.21,21.73,-0.3871,3.75,19,1,Low
2024-03-02,3,62,9,23.55,21.38,0.0,0.05,0.099,418.0,73.75,0.758,0.725,0.593,2.58,0.296,0.478,0,94,0.157,1.149,32,7,33.57,38.07,22.0,-0.4062,1.7143,19,1,Low
2024-03-03,3,63,9,23.79,28.64,0.0,0.05,0.105,443.0,52.68,0.723,0.786,0.641,2.39,0.709,0.183,0,109,0.116,0.758,31,5,32.43,39.36,22.37,-0.2581,3.6,23,1,Low
2024-03-04,3,64,10,20.8,23.12,0.0,0.05,0.095,512.0,82.97,0.739,0.735,0.548,2.31,0.794,0.496,0,95,0.088,1.169,70,5,24.86,40.21,22.67,-0.7571,2.4,17,1,Low
2024-03-05,3,65,10,21.3,25.75,0.0,0.05,0.116,547.0,51.87,0.738,0.65,0.683,2.1,0.658,0.432,0,115,0.13,1.124,40,168,21.29,29.29,22.9,-0.625,-0.9107,15,0,Low
2024-03-06,3,66,10,25.69,29.0,0.0,0.05,0.148,558.0,53.3,0.711,0.704,0.514,2.94,0.561,0.336,0,80,0.474,0.583,29,29,18.71,28.0,22.97,-0.6207,-0.6207,11,0,Low
2024-03-07,3,67,10,23.62,25.65,0.0,0.05,0.118,566.0,62.83,0.759,0.731,0.643,2.33,0.6,0.365,0,102,0.493,1.417,27,28,16.57,26.86,23.0,-0.5556,-0.5714,12,0,Low
2024-03-08,3,68,10,25.18,22.89,0.0,0.05,0.111,578.0,62.96,0.73,0.794,0.715,2.71,0.346,0.36,0,95,0.188,0.906,19,31,15.14,25.29,22.97,-0.5263,-0.7097,9,0,Low
2024-03-09,3,69,10,23.99,24.76,0.0,0.052,0.09,478.0,85.96,0.691,0.738,0.588,2.29,0.6,0.123,0,108,0.403,1.249,19,32,14.29,23.93,23.13,-0.3158,-0.5938,13,0,Low
2024-03-10,3,70,10,24.11,24.81,0.0,0.05,0.051,664.0,70.29,0.706,0.674,0.614,2.07,0.483,0.187,0,102,0.556,0.916,23,31,12.14,22.29,23.13,-0.6522,-0.7419,8,0,Low
2024-03-11,3,71,11,26.05,23.05,0.0,0.054,0.194,472.0,84.47,0.639,0.797,0.532,2.72,0.545,0.485,0,89,0.323,0.867,17,70,10.43,17.64,23.03,-0.7059,-0.9286,5,0,Low
2024-03-12,3,72,11,23.26,23.65,0.0,0.05,0.227,509.0,66.32,0.735,0.75,0.564,2.2,0.475,0.314,0,100,0.216,0.98,15,40,9.29,15.29,23.0,-0.5333,-0.825,7,0,Low
2024-03-13,3,73,11,24.61,34.74,0.0,0.064,0.183,604.0,75.18,0.772,0.844,0.71,2.34,0.458,0.251,0,114,0.275,1.53,11,29,8.43,13.57,22.97,-0.5455,-0.8276,5,0,Low
2024-03-14,3,74,11,23.61,28.47,0.0,0.05,0.055,545.0,76.74,0.702,0.727,0.652,2.0,0.499,0.405,0,84,0.608,1.503,12,27,7.43,12.0,22.93,-0.5833,-0.8148,5,0,Low
2024-03-15,3,75,11,23.79,23.29,0.71,0.085,0.168,321.0,78.96,0.751,0.637,0.629,2.3,0.745,0.31,0,93,0.337,0.866,9,19,6.86,11.0,22.9,-0.4444,-0.7368,5,0,Low
2024-03-16,3,76,11,24.17,29.22,0.0,0.125,0.172,500.0,67.35,0.747,0.814,0.464,2.51,0.574,0.105,0,113,0.734,1.312,13,19,5.57,9.93,22.77,-0.6923,-0.7895,4,0,Low
2024-03-17,3,77,11,25.36,23.01,0.0,0.05,0.107,569.0,68.22,0.712,0.674,0.55,2.39,0.484,0.394,0,117,0.23,1.006,8,23,5.0,8.57,22.77,-0.5,-0.8261,4,0,Low
2024-03-18,3,78,12,24.08,32.04,0.0,0.05,0.145,393.0,69.02,0.781,0.744,0.722,2.83,0.763,0.393,0,104,0.259,1.505,5,17,4.71,7.57,22.63,-0.4,-0.8235,3,0,Low
2024-03-19,3,79,12,27.68,27.22,0.0,0.05,0.116,560.0,55.48,0.726,0.735,0.629,2.56,0.669,0.166,0,85,0.097,1.288,7,15,4.29,6.79,22.6,-0.4286,-0.7333,4,0,Low
2024-03-20,3,80,12,23.51,24.36,0.0,0.05,0.194,531.0,71.16,0.795,0.724,0.637,3.73,0.295,0.483,0,102,0.543,1.07,5,11,3.86,6.14,22.5,-0.6,-0.8182,2,0,Low
2024-03-21,3,81,12,25.06,27.71,0.0,0.055,0.144,595.0,68.16,0.686,0.706,0.612,2.67,0.799,0.19,0,107,0.367,1.02,5,12,3.57,5.5,17.0,-0.4,-0.75,3,0,Low
2024-03-22,3,82,12,24.68,20.0,0.0,0.05,0.078,445.0,77.8,0.727,0.588,0.557,1.81,0.661,0.283,0,102,0.188,1.152,5,9,3.29,5.07,16.13,-0.4,-0.6667,3,0,Low
2024-03-23,3,83,12,28.59,20.0,0.0,0.05,0.176,580.0,72.91,0.731,0.64,0.623,2.41,0.766,0.146,0,99,0.285,1.121,4,13,3.14,4.36,15.3,-0.25,-0.7692,3,0,Low
2024-03-24,3,84,12,26.22,20.0,0.0,0.05,0.184,513.0,85.36,0.735,0.81,0.493,2.45,0.616,0.341,0,98,0.437,0.724,4,8,3.0,4.0,14.37,-0.25,-0.625,3,0,Low
2024-03-25,3,85,13,28.02,26.03,0.0,0.05,0.15,641.0,72.7,0.758,0.754,0.488,2.25,0.891,0.25,0,124,0.201,1.052,3,5,2.86,3.79,13.37,-0.3333,-0.6,2,0,Low
2024-03-26,3,86,13,23.12,35.63,0.0,0.052,0.14,723.0,66.38,0.838,0.873,0.549,2.53,0.593,0.241,0,116,0.412,0.837,4,7,2.57,3.43,12.4,-0.5,-0.7143,2,0,Low
2024-03-27,3,87,13,26.76,38.69,0.0,0.05,0.13,623.0,72.58,0.75,0.637,0.613,2.24,0.255,0.431,0,104,0.512,0.868,2,5,2.57,3.21,10.13,0.0,-0.6,2,0,Low
2024-03-28,3,88,13,28.14,29.21,0.0,0.05,0.084,538.0,79.24,0.737,0.718,0.49,2.63,0.517,0.104,0,98,0.272,1.279,3,5,2.57,3.07,8.9,0.0,-0.4,3,0,Low
2024-03-29,3,89,13,26.66,28.47,0.0,0.05,0.126,686.0,54.27,0.704,0.813,0.609,1.74,0.725,0.419,0,122,0.015,1.051,3,5,2.43,2.86,8.0,-0.3333,-0.6,2,0,Low
2024-03-30,3,90,13,28.76,20.0,0.0,0.05,0.17,548.0,64.85,0.68,0.675,0.53,2.96,0.674,0.329,0,123,0.301,0.886,3,4,2.29,2.71,7.17,-0.3333,-0.5,2,0,Low
2024-03-31,3,91,13,25.73,22.41,0.0,0.05,0.122,427.0,65.06,0.772,0.681,0.54,1.87,0.632,0.494,0,87,0.259,0.697,3,4,2.14,2.57,6.6,-0.3333,-0.5,2,0,Low
2024-04-01,4,92,14,29.72,21.05,0.0,0.05,0.189,497.0,76.11,0.721,0.697,0.691,2.39,0.502,0.501,0,92,0.126,0.806,2,3,2.14,2.5,6.03,0.0,-0.3333,2,0,Low
2024-04-02,4,93,14,31.64,22.17,0.0,0.05,0.139,561.0,77.27,0.816,0.684,0.603,2.21,0.653,0.641,0,110,0.456,0.985,2,4,2.14,2.36,5.33,0.0,-0.5,2,0,Low
2024-04-03,4,94,14,26.45,25.02,2.01,0.05,0.133,566.0,73.01,0.764,0.763,0.537,2.62,0.648,0.792,0,107,0.463,1.421,2,2,2.29,2.43,4.87,0.5,0.5,3,0,Low
2024-04-04,4,95,14,26.42,23.33,0.0,0.05,0.174,410.0,47.21,0.749,0.578,0.613,2.43,0.646,0.798,0,87,0.389,0.738,3,3,2.29,2.43,4.47,0.0,0.0,3,0,Low
2024-04-05,4,96,14,30.36,20.0,0.0,0.05,0.163,413.0,55.48,0.75,0.851,0.497,2.6,0.731,0.889,0,107,0.272,1.074,2,3,2.43,2.43,4.2,0.5,0.0,3,0,Low
2024-04-06,4,97,14,30.75,30.96,0.0,0.05,0.133,473.0,69.61,0.751,0.643,0.627,2.94,0.677,0.753,0,91,0.374,1.102,2,3,2.71,2.5,3.93,1.0,0.3333,4,0,Low
2024-04-07,4,98,14,26.68,20.2,0.0,0.05,0.185,543.0,66.99,0.718,0.551,0.678,2.81,0.612,0.755,0,82,0.233,1.306,2,3,2.86,2.5,3.73,0.5,0.0,3,0,Low
2024-04-08,4,99,15,27.02,28.24,0.0,0.05,0.101,553.0,72.05,0.687,0.719,0.646,2.51,0.5,0.863,0,90,0.473,1.031,2,2,2.86,2.5,3.37,0.0,0.0,2,0,Low
2024-04-09,4,100,15,27.44,39.43,0.0,0.05,0.101,511.0,67.31,0.723,0.69,0.751,2.68,0.854,0.749,1,86,0.271,1.102,2,2,3.29,2.71,3.27,1.5,1.5,5,0,High
2024-04-10,4,101,15,25.45,21.66,0.0,0.05,0.0,433.0,87.32,0.739,0.706,0.464,3.28,0.947,0.804,0,103,0.305,1.296,3,2,3.43,2.86,3.23,0.3333,1.0,4,0,Medium
2024-04-11,4,102,15,26.44,20.0,0.0,0.05,0.105,639.0,49.06,0.72,0.745,0.609,2.82,0.912,0.949,0,113,0.32,0.806,3,3,3.57,2.93,3.13,0.3333,0.3333,4,0,Medium
2024-04-12,4,103,15,26.4,25.86,0.0,0.05,0.197,414.0,75.03,0.702,0.772,0.506,2.38,0.755,0.701,0,117,0.938,1.198,3,2,3.71,3.07,3.1,0.3333,1.0,4,0,Medium
2024-04-13,4,104,15,27.01,34.4,0.0,0.05,0.031,604.0,80.28,0.718,0.855,0.588,3.01,0.399,0.693,0,106,0.166,0.652,4,2,3.43,3.07,3.0,-0.5,0.0,2,0,Low
2024-04-14,4,105,15,28.62,39.76,0.19,0.05,0.101,559.0,79.02,0.772,0.665,0.6,2.66,0.38,0.502,0,116,0.265,1.016,3,2,3.43,3.14,2.93,0.0,0.5,3,0,Low
2024-04-15,4,106,16,29.29,20.86,0.0,0.05,0.168,602.0,79.87,0.763,0.782,0.76,2.11,0.568,0.807,0,89,0.062,0.941,2,2,3.57,3.21,2.9,0.5,0.5,3,0,Low
2024-04-16,4,107,16,32.06,31.46,0.0,0.05,0.048,464.0,81.31,0.746,0.777,0.596,2.43,0.642,0.515,0,115,0.396,0.819,5,2,3.29,3.29,2.87,-0.4,0.5,3,0,Low
2024-04-17,4,108,16,27.1,25.93,0.0,0.05,0.11,489.0,65.96,0.759,0.509,0.595,1.91,0.636,0.752,0,127,0.662,1.243,4,3,3.29,3.36,2.9,0.0,0.3333,4,0,Medium
2024-04-18,4,109,16,31.2,28.34,0.0,0.05,0.213,504.0,60.99,0.708,0.653,0.67,1.59,0.679,0.902,0,96,0.309,1.257,4,3,3.14,3.36,2.87,-0.25,0.0,3,0,Low
2024-04-19,4,110,16,28.94,45.1,0.0,0.05,0.247,462.0,51.65,0.718,0.617,0.596,2.12,0.441,0.775,0,92,0.234,1.267,4,3,3.14,3.43,2.93,0.0,0.3333,4,0,Medium
2024-04-20,4,111,16,29.41,20.49,0.0,0.05,0.162,518.0,68.37,0.751,0.756,0.728,2.55,0.891,0.635,0,101,0.339,1.095,2,4,3.14,3.29,2.9,0.0,-0.5,2,0,Low
2024-04-21,4,112,16,30.99,31.3,0.35,0.05,0.116,626.0,64.22,0.712,0.747,0.647,2.55,0.876,0.893,0,92,0.536,0.692,3,3,3.29,3.36,2.93,0.3333,0.3333,4,0,Medium
2024-04-22,4,113,17,27.53,32.87,0.0,0.05,0.09,396.0,83.62,0.746,0.749,0.658,1.94,0.453,0.635,0,106,0.599,0.918,3,2,3.14,3.36,2.9,-0.3333,0.0,2,0,Low
2024-04-23,4,114,17,30.67,36.87,0.0,0.05,0.161,447.0,69.12,0.705,0.696,0.469,1.55,0.371,0.867,0,91,0.162,1.251,3,5,3.29,3.29,2.93,0.3333,-0.2,4,0,Medium
2024-04-24,4,115,17,30.38,31.24,0.0,0.05,0.166,439.0,61.7,0.693,0.704,0.739,3.09,0.637,0.805,0,94,0.468,1.248,4,4,3.14,3.21,2.97,-0.25,-0.25,3,0,Low
2024-04-25,4,116,17,31.16,32.81,0.0,0.05,0.249,492.0,60.11,0.765,0.718,0.554,2.54,0.839,0.585,0,100,0.332,1.299,3,4,3.14,3.14,3.0,0.0,-0.25,3,0,Low
2024-04-26,4,117,17,30.89,28.92,0.0,0.05,0.203,489.0,91.89,0.774,0.688,0.599,3.12,0.645,0.953,0,92,0.61,1.079,4,4,3.14,3.14,3.07,0.0,0.0,4,0,Medium
2024-04-27,4,118,17,35.35,33.21,0.0,0.05,0.181,562.0,71.78,0.725,0.782,0.554,3.1,0.689,0.6,0,112,0.763,0.955,2,2,3.29,3.21,3.07,0.5,0.5,3,0,Low
2024-04-28,4,119,17,29.29,29.86,0.0,0.05,0.13,503.0,64.18,0.698,0.634,0.528,2.79,0.584,0.995,1,108,0.678,0.509,4,3,3.71,3.5,3.23,0.75,1.3333,7,0,High
2024-04-29,4,120,18,29.64,35.98,0.0,0.05,0.299,524.0,73.24,0.678,0.657,0.516,2.52,0.672,0.504,0,113,0.172,1.216,2,3,3.71,3.43,3.23,0.0,-0.3333,2,0,Low
2024-04-30,4,121,18,29.58,30.37,1.14,0.05,0.192,532.0,90.97,0.8,0.73,0.607,2.34,0.792,0.632,0,102,0.199,0.975,4,3,3.71,3.5,3.3,0.0,0.3333,4,0,Medium
2024-05-01,5,122,18,29.85,35.2,0.0,0.05,0.116,520.0,68.1,0.748,0.691,0.462,2.79,0.712,0.406,0,102,0.655,0.687,3,4,3.71,3.43,3.33,0.0,-0.25,3,0,Low
2024-05-02,5,123,18,29.81,33.12,0.0,0.05,0.138,556.0,78.87,0.726,0.631,0.583,2.44,0.736,0.396,0,92,0.331,1.191,3,3,3.71,3.43,3.37,0.0,0.0,3,0,Low
2024-05-03,5,124,18,33.59,40.41,0.0,0.05,0.124,490.0,83.86,0.734,0.763,0.674,2.26,0.401,0.104,0,123,0.212,1.355,4,4,3.57,3.36,3.37,-0.25,-0.25,3,0,Low
2024-05-04,5,125,18,34.18,33.71,0.0,0.05,0.051,632.0,53.09,0.688,0.674,0.644,1.66,0.971,0.248,0,106,0.105,1.217,3,2,3.57,3.43,3.37,0.0,0.5,3,0,Low
2024-05-05,5,126,18,30.32,23.75,0.0,0.05,0.167,703.0,65.62,0.764,0.652,0.63,2.47,0.402,0.343,0,95,0.375,1.169,7,4,2.86,3.29,3.33,-0.7143,-0.5,2,0,Low
2024-05-06,5,127,19,29.92,42.34,0.0,0.05,0.239,556.0,82.61,0.806,0.706,0.537,2.94,0.673,0.281,0,92,0.276,1.233,2,2,2.86,3.29,3.27,0.0,0.0,2,0,Low
2024-05-07,5,128,19,32.65,29.72,0.0,0.05,0.082,518.0,65.01,0.722,0.649,0.489,3.0,0.627,0.411,0,114,0.42,0.4,4,4,2.71,3.21,3.27,-0.25,-0.25,3,0,Low
2024-05-08,5,129,19,30.73,31.62,0.0,0.05,0.156,550.0,76.15,0.818,0.717,0.673,2.52,0.634,0.27,0,97,0.384,1.43,3,3,2.57,3.14,3.27,-0.3333,-0.3333,2,0,Low
2024-05-09,5,130,19,33.22,32.36,0.0,0.05,0.131,412.0,64.42,0.743,0.691,0.569,2.14,0.78,0.162,0,90,0.131,0.802,3,3,2.43,3.07,3.17,-0.3333,-0.3333,2,0,Low
2024-05-10,5,131,19,32.48,44.59,0.25,0.05,0.194,514.0,67.54,0.797,0.679,0.594,2.86,0.544,0.491,0,106,0.203,0.824,3,4,2.29,2.93,3.1,-0.3333,-0.5,2,0,Low
2024-05-11,5,132,19,29.16,23.93,0.0,0.05,0.137,441.0,66.33,0.756,0.679,0.586,2.49,0.585,0.197,0,100,0.52,0.882,3,3,2.14,2.86,3.03,-0.3333,-0.3333,2,0,Low
2024-05-12,5,133,19,35.4,55.98,3.01,0.05,0.13,541.0,78.37,0.756,0.8,0.647,2.35,0.478,0.387,0,88,0.536,0.911,2,7,2.14,2.5,2.97,0.0,-0.7143,2,0,Low
2024-05-13,5,134,20,36.01,43.91,14.23,0.05,0.176,442.0,74.02,0.803,0.75,0.729,1.92,0.818,0.157,0,96,0.283,1.375,2,2,2.14,2.5,2.97,0.0,0.0,2,0,Low
2024-05-14,5,135,20,31.31,39.34,0.8,0.05,0.126,472.0,72.99,0.771,0.583,0.702,3.34,0.69,0.232,1,90,0.382,1.136,3,4,2.14,2.43,2.97,0.0,-0.25,3,0,Low
2024-05-15,5,136,20,31.87,38.1,0.0,0.05,0.227,350.0,97.07,0.759,0.791,0.437,2.8,0.746,0.277,0,84,0.163,0.83,2,3,2.14,2.36,2.93,0.0,-0.3333,2,0,Low
2024-05-16,5,137,20,33.33,40.57,1.63,0.05,0.247,406.0,89.4,0.69,0.761,0.578,2.84,0.772,0.177,0,114,0.34,0.868,2,3,2.14,2.29,2.9,0.0,-0.3333,2,0,Low
